Wed Aug 08 11:49:21 2007
,,,,,,,,,,,,,,,,,,,,
hapticInformation,,,,,,,,,World Information,,,,,,,,,,,
fx,fy,fz,vx,vy,vz,px,py,pz,fx,fy,fz,vx,vy,vz,px,py,py(mm),pz,ball,time
0.034211,0.275968,0.068397,-0.000028,-0.019394,-0.022833,0.225480,13.793900,14.432600,-6.047276,2857.639745,-6.426230,-0.497833,3.747199,-4.756836,-0.047612,1.077581,1.077576,-0.014654,1,608902843
0.034166,0.289896,0.084943,-0.006965,-4.792020,-5.646419,0.225429,13.758738,14.391172,-6.047276,2857.639745,-6.426230,-0.497833,3.747199,-4.756836,-0.047612,1.077581,1.077576,-0.014654,1,608902843
0.034100,0.289758,0.084917,-0.012006,-8.259543,-9.732189,0.225429,13.758738,14.391172,6.349846,2812.248980,8.682817,-0.491483,3.717621,-4.748154,-0.047374,1.077009,1.077576,-0.014554,1,608902843
0.034034,0.289620,0.084892,-0.012006,-8.259543,-9.732189,0.225429,13.758738,14.391172,-3.862534,2880.705561,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.077576,-0.014552,1,608902843
0.033968,0.289482,0.084866,-0.008723,-6.000911,-7.070851,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.077576,-0.014552,1,608902843
0.033902,0.289344,0.084841,-0.006337,-4.359918,-5.137275,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.077576,-0.014552,1,608902843
0.033902,0.289344,0.084841,-0.004604,-3.167667,-3.732450,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.077576,-0.014552,1,608902843
0.033842,0.289190,0.084814,-0.004604,-3.167667,-3.732450,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.077576,-0.014552,1,608902843
0.033781,0.289037,0.084786,-0.003345,-2.301445,-2.711784,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033721,0.288883,0.084759,-0.002430,-1.672098,-1.970227,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033660,0.288729,0.084732,-0.001766,-1.214851,-1.431454,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033599,0.288575,0.084704,-0.001283,-0.882641,-1.040013,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033539,0.288421,0.084677,-0.001283,-0.882641,-1.040013,0.225429,13.758738,14.391172,-3.862534,2867.716548,-5.919182,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033478,0.288268,0.084650,-0.000932,-0.641276,-0.755614,0.225429,13.758738,14.391172,234.332631,18480.745454,84.952012,-0.496590,3.682570,-4.755455,-0.047373,1.076986,1.076986,-0.014552,1,608902843
0.033418,0.288114,0.084622,-0.000677,-0.465915,-0.548985,0.225429,13.758738,14.391172,220.832436,18487.051474,69.064924,-0.486701,3.644045,-4.745330,-0.047137,1.076346,1.076986,-0.014453,1,608902843
0.033357,0.287960,0.084595,-0.000492,-0.338507,-0.398861,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076986,-0.014449,1,608902859
0.033297,0.287806,0.084568,-0.000357,-0.245940,-0.289790,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076986,-0.014449,1,608902859
0.033297,0.287806,0.084568,-0.000260,-0.178686,-0.210545,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076986,-0.014449,1,608902859
0.033235,0.287635,0.084539,-0.000260,-0.178686,-0.210545,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076986,-0.014449,1,608902859
0.033172,0.287464,0.084511,-0.000260,-0.178686,-0.210545,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076986,-0.014449,1,608902859
0.033110,0.287294,0.084482,-0.000189,-0.129823,-0.152970,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.033048,0.287123,0.084454,-0.000189,-0.129823,-0.152970,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032986,0.286952,0.084425,-0.000137,-0.094322,-0.111139,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032924,0.286781,0.084397,-0.000100,-0.068529,-0.080747,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032862,0.286610,0.084369,-0.000072,-0.049789,-0.058666,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032799,0.286439,0.084340,-0.000053,-0.036174,-0.042624,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032737,0.286268,0.084312,-0.000038,-0.026282,-0.030968,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032675,0.286097,0.084283,-0.000028,-0.019095,-0.022499,0.225429,13.758738,14.391172,-2.184270,2970.079385,-5.149996,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032675,0.286097,0.084283,-0.000020,-0.013873,-0.016347,0.225429,13.758738,14.391172,234.372510,18595.066016,84.639032,-0.492737,3.625782,-4.752967,-0.047135,1.076335,1.076330,-0.014449,1,608902859
0.032675,0.286097,0.084283,-0.000015,-0.010080,-0.011877,0.225429,13.758738,14.391172,222.151562,18625.952372,68.925373,-0.481867,3.599162,-4.742587,-0.046901,1.075642,1.076330,-0.014350,1,608902859
0.032675,0.286097,0.084283,-0.000011,-0.007323,-0.008629,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.076330,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000008,-0.005321,-0.006269,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.076330,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000006,-0.003866,-0.004555,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.076330,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000004,-0.002809,-0.003309,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.076330,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000003,-0.002041,-0.002404,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.076330,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000002,-0.001483,-0.001747,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.075618,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000002,-0.001077,-0.001269,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.075618,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000001,-0.000783,-0.000922,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.075618,-0.014347,1,608902875
0.032675,0.286097,0.084283,-0.000001,-0.000569,-0.000670,0.225429,13.758738,14.391172,0.083101,2952.678589,-4.709540,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.075618,-0.014347,1,608902875
0.032612,0.285911,0.084259,-0.000001,-0.000413,-0.000487,0.225429,13.758738,14.391172,0.000000,2869.387451,0.000000,-0.487261,3.568389,-4.750132,-0.046901,1.075623,1.075618,-0.014347,1,608902875
0.032549,0.285726,0.084236,-0.000000,-0.000300,-0.000354,0.225429,13.758738,14.391172,222.439758,18556.884195,68.952151,-0.473159,3.539858,-4.738662,-0.046670,1.074883,1.075618,-0.014248,1,608902875
0.032485,0.285540,0.084212,-0.000000,-0.000218,-0.000257,0.225429,13.758738,14.391172,1.323500,2914.669227,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.075618,-0.014245,1,608902875
0.032422,0.285354,0.084189,-0.000000,-0.000158,-0.000187,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.075618,-0.014245,1,608902875
0.032359,0.285169,0.084165,-0.000000,-0.000115,-0.000136,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.075618,-0.014245,1,608902875
0.032295,0.284983,0.084141,-0.000000,-0.000084,-0.000099,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.075618,-0.014245,1,608902875
0.032232,0.284798,0.084118,-0.000000,-0.000061,-0.000072,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.075618,-0.014245,1,608902875
0.032169,0.284612,0.084094,-0.000000,-0.000044,-0.000052,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.074877,-0.014245,1,608902890
0.032106,0.284427,0.084070,-0.000000,-0.000032,-0.000038,0.225429,13.758738,14.391172,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.074877,-0.014245,1,608902890
0.032063,0.298303,0.100624,-0.007039,-4.838781,-5.706229,0.225378,13.723582,14.349730,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.074877,-0.014245,1,608902890
0.032063,0.298303,0.100624,-0.012153,-8.354339,-9.852021,0.225378,13.723582,14.349730,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.074877,-0.014245,1,608902890
0.032003,0.298110,0.100597,-0.008830,-6.069784,-7.157914,0.225378,13.723582,14.349730,1.323500,2911.250282,-4.083883,-0.479548,3.529074,-4.746439,-0.046667,1.074877,1.074877,-0.014245,1,608902890
0.031944,0.297917,0.100571,-0.006415,-4.409957,-5.200531,0.225378,13.723582,14.349730,221.324255,18501.194515,68.572239,-0.465369,3.521610,-4.735234,-0.046437,1.074137,1.074877,-0.014146,1,608902890
0.031884,0.297723,0.100544,-0.004661,-3.204023,-3.778408,0.225378,13.723582,14.349730,1.176580,2865.518411,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074877,-0.014142,1,608902890
0.031824,0.297530,0.100518,-0.003386,-2.327859,-2.745175,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074877,-0.014142,1,608902890
0.031765,0.297337,0.100491,-0.002460,-1.691289,-1.994487,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074877,-0.014142,1,608902890
0.031705,0.297144,0.100464,-0.001788,-1.228794,-1.449080,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074877,-0.014142,1,608902890
0.031646,0.296951,0.100438,-0.001299,-0.892771,-1.052818,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074877,-0.014142,1,608902890
0.031586,0.296757,0.100411,-0.000944,-0.648636,-0.764917,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074140,-0.014142,1,608902890
0.031527,0.296564,0.100385,-0.000686,-0.471262,-0.555745,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074140,-0.014142,1,608902890
0.031467,0.296371,0.100358,-0.000498,-0.342392,-0.403773,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074140,-0.014142,1,608902890
0.031407,0.296179,0.100331,-0.000362,-0.248762,-0.293358,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074140,-0.014142,1,608902890
0.031346,0.295987,0.100303,-0.000263,-0.180737,-0.213137,0.225378,13.723582,14.349730,1.176580,2848.814797,-3.834036,-0.471870,3.526416,-4.742753,-0.046433,1.074141,1.074140,-0.014142,1,608902906
0.031285,0.295795,0.100276,-0.000191,-0.131313,-0.154853,0.225378,13.723582,14.349730,12.758508,2877.657875,10.317092,-0.459111,3.555500,-4.732436,-0.046203,1.073451,1.074140,-0.014044,1,608902906
0.031225,0.295603,0.100249,-0.000139,-0.095404,-0.112507,0.225378,13.723582,14.349730,-0.460470,2894.784076,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.074140,-0.014039,1,608902906
0.031164,0.295411,0.100222,-0.000101,-0.069315,-0.081741,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.074140,-0.014039,1,608902906
0.031104,0.295219,0.100194,-0.000101,-0.069315,-0.081741,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.074140,-0.014039,1,608902906
0.031043,0.295027,0.100167,-0.000101,-0.069315,-0.081741,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.074140,-0.014039,1,608902906
0.030982,0.294835,0.100140,-0.000073,-0.050361,-0.059389,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.074140,-0.014039,1,608902906
0.030922,0.294643,0.100112,-0.000073,-0.050361,-0.059389,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.073455,-0.014039,1,608902906
0.030861,0.294451,0.100085,-0.000053,-0.036589,-0.043148,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.073455,-0.014039,1,608902906
0.030861,0.294451,0.100085,-0.000039,-0.026584,-0.031349,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.073455,-0.014039,1,608902906
0.030800,0.294273,0.100057,-0.000028,-0.019314,-0.022777,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.073455,-0.014039,1,608902906
0.030739,0.294094,0.100029,-0.000020,-0.014033,-0.016548,0.225378,13.723582,14.349730,-0.460470,3018.092670,-4.438952,-0.465721,3.566119,-4.739814,-0.046198,1.073457,1.073455,-0.014039,1,608902906
0.030678,0.293916,0.100002,-0.000015,-0.010195,-0.012023,0.225378,13.723582,14.349730,10.226832,3036.406640,8.945131,-0.455494,3.633598,-4.730869,-0.045968,1.072830,1.073455,-0.013938,1,608902906
0.030616,0.293737,0.099974,-0.000011,-0.007407,-0.008735,0.225378,13.723582,14.349730,-1.306875,2979.889644,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.073455,-0.013935,1,608902906
0.030555,0.293559,0.099946,-0.000008,-0.005382,-0.006346,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.073455,-0.013935,1,608902906
0.030494,0.293380,0.099918,-0.000006,-0.003910,-0.004611,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.073455,-0.013935,1,608902906
0.030433,0.293202,0.099890,-0.000004,-0.002841,-0.003350,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.073455,-0.013935,1,608902921
0.030372,0.293024,0.099863,-0.000003,-0.002064,-0.002434,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.073455,-0.013935,1,608902921
0.030310,0.292845,0.099835,-0.000002,-0.001500,-0.001768,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030249,0.292667,0.099807,-0.000002,-0.001089,-0.001285,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030249,0.292667,0.099807,-0.000001,-0.000792,-0.000933,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030190,0.292499,0.099781,-0.000001,-0.000575,-0.000678,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030130,0.292331,0.099754,-0.000001,-0.000418,-0.000493,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030071,0.292163,0.099728,-0.000000,-0.000304,-0.000358,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.030012,0.291995,0.099701,-0.000000,-0.000221,-0.000260,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.029952,0.291827,0.099675,-0.000000,-0.000160,-0.000189,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.029893,0.291659,0.099648,-0.000000,-0.000160,-0.000189,0.225378,13.723582,14.349730,-1.306875,2958.748775,-5.891758,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.029833,0.291492,0.099622,-0.000000,-0.000116,-0.000137,0.225378,13.723582,14.349730,230.005491,18562.982812,80.270222,-0.461261,3.605227,-4.738288,-0.045965,1.072808,1.072811,-0.013935,1,608902921
0.029774,0.291324,0.099595,-0.000000,-0.000116,-0.000137,0.225378,13.723582,14.349730,-2.085034,2956.691604,-6.669214,-0.449952,3.661820,-4.729246,-0.045734,1.072202,1.072811,-0.013834,1,608902921
0.029714,0.291156,0.099569,-0.000000,-0.000085,-0.000100,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072811,-0.013830,1,608902921
0.029655,0.290988,0.099542,-0.000000,-0.000061,-0.000072,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072811,-0.013830,1,608902921
0.029655,0.290988,0.099542,-0.000000,-0.000045,-0.000053,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072811,-0.013830,1,608902937
0.029594,0.290822,0.099514,-0.000000,-0.000032,-0.000038,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072811,-0.013830,1,608902937
0.029532,0.290657,0.099486,-0.000000,-0.000024,-0.000028,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072811,-0.013830,1,608902937
0.029471,0.290492,0.099458,-0.000000,-0.000017,-0.000020,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072176,-0.013830,1,608902937
0.029409,0.290326,0.099430,-0.000000,-0.000012,-0.000015,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072176,-0.013830,1,608902937
0.029348,0.290161,0.099402,-0.000000,-0.000009,-0.000011,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072176,-0.013830,1,608902937
0.029286,0.289995,0.099374,-0.000000,-0.000007,-0.000008,0.225378,13.723582,14.349730,-2.085034,2938.709426,-6.669214,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072176,-0.013830,1,608902937
0.029225,0.289830,0.099346,-0.000000,-0.000005,-0.000006,0.225378,13.723582,14.349730,228.383768,18562.564381,79.143980,-0.456649,3.629768,-4.737102,-0.045731,1.072176,1.072176,-0.013830,1,608902937
0.029163,0.289665,0.099319,-0.000000,-0.000003,-0.000004,0.225378,13.723582,14.349730,213.128803,18573.391472,63.404112,-0.446015,3.669990,-4.728633,-0.045499,1.071581,1.072176,-0.013729,1,608902937
0.029102,0.289499,0.099291,-0.000000,-0.000003,-0.000003,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.072176,-0.013725,1,608902937
0.029040,0.289334,0.099263,-0.000000,-0.000002,-0.000002,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.072176,-0.013725,1,608902937
0.028979,0.289174,0.099235,-0.000000,-0.000001,-0.000002,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.072176,-0.013725,1,608902937
0.028918,0.289015,0.099207,-0.000000,-0.000001,-0.000001,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.072176,-0.013725,1,608902937
0.028857,0.288856,0.099179,-0.000000,-0.000001,-0.000001,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.072176,-0.013725,1,608902937
0.028795,0.288696,0.099151,-0.000000,-0.000001,-0.000001,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.071565,-0.013725,1,608902937
0.028734,0.288537,0.099124,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.071565,-0.013725,1,608902937
0.028673,0.288378,0.099096,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.071565,-0.013725,1,608902953
0.028612,0.288219,0.099068,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-3.215238,2919.155645,-6.697937,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.071565,-0.013725,1,608902953
0.028550,0.288059,0.099040,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,225.388174,18549.396277,77.619595,-0.452940,3.650674,-4.736216,-0.045495,1.071564,1.071565,-0.013725,1,608902953
0.028489,0.287900,0.099012,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,210.571515,18535.504930,62.832994,-0.444374,3.689059,-4.728752,-0.045261,1.070996,1.071565,-0.013624,1,608902953
0.028428,0.287741,0.098984,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2938.131040,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.071565,-0.013619,1,608902953
0.028428,0.287741,0.098984,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.071565,-0.013619,1,608902953
0.028366,0.287589,0.098956,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.071565,-0.013619,1,608902953
0.028303,0.287438,0.098927,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.071565,-0.013619,1,608902953
0.028241,0.287286,0.098898,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.071565,-0.013619,1,608902953
0.028178,0.287135,0.098870,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.070984,-0.013619,1,608902953
0.028116,0.286983,0.098841,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.070984,-0.013619,1,608902953
0.028053,0.286832,0.098812,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.070984,-0.013619,1,608902953
0.027991,0.286680,0.098784,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.070984,-0.013619,1,608902953
0.027928,0.286529,0.098755,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-4.859266,2923.218443,-6.763038,-0.451086,3.682484,-4.735865,-0.045256,1.070987,1.070984,-0.013619,1,608902953
0.027866,0.286377,0.098726,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,207.337833,18502.601862,61.758562,-0.445408,3.732944,-4.729624,-0.045021,1.070469,1.070984,-0.013518,1,608902953
0.027804,0.286226,0.098698,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-7.185008,2944.326309,-7.332000,-0.451840,3.730995,-4.736411,-0.045016,1.070462,1.070984,-0.013512,1,608902953
0.027804,0.286226,0.098698,-0.000000,-0.000000,-0.000000,0.225378,13.723582,14.349730,-7.185008,2944.326309,-7.332000,-0.451840,3.730995,-4.736411,-0.045016,1.070462,1.070984,-0.013512,1,608902968
